城市,行政区,楼宇名称,地址,楼宇性质,楼盘级别,入住日期,楼层,楼栋数,门洞数,租价,居住户数,入住人数,入住率,等候厅总数,等候厅媒体位,电梯总数,电梯媒体位,媒体位总数,大框数量,小框数量,受众描述,资源类型
昆明,官渡区,中南云珺苑,昆明巫家坝核心区飞虎大道与纬三路交叉口,R-ap住宅,A,,33.0,5.0,10.0,22000.0,2400.0,7200.0,0.95,0.0,0.0,21,,63.0,0.0,63.0,①②⑥,电梯框架
昆明,官渡区,中南云境苑,昆明巫家坝核心区飞虎大道与纬三路交叉口,R-ap住宅,A,,33.0,5.0,10.0,22000.0,2400.0,7200.0,0.95,0.0,0.0,21,,63.0,0.0,63.0,①②⑥,电梯框架
昆明,官渡区,世茂璀璨世家,巫家坝双凤路,R-ap住宅,A,,34.0,5.0,10.0,15000.0,0.0,0.0,0.95,0.0,0.0,15,,45.0,0.0,45.0,①②⑥,电梯框架
昆明,官渡区,昆铁.高层住宅,昆明市穿金路 146号,R-ap住宅,A,,42.0,2.0,4.0,12000.0,4200.0,12600.0,0.95,0.0,0.0,6,,24.0,0.0,24.0,①②⑥,电梯框架
昆明,官渡区,枫丹白露3期,贵昆路与宝象河交叉口,R-ap住宅,A,,32.0,6.0,6.0,9000.0,3600.0,10800.0,0.95,0.0,0.0,12,,60.0,0.0,60.0,①②⑥,电梯框架
昆明,官渡区,都铎城邦1号苑,星耀路,R-ap住宅,A,,22.0,11.0,22.0,18000.0,2550.0,7650.0,0.95,0.0,0.0,22,,66.0,0.0,66.0,①②⑥,电梯框架
昆明,官渡区,都铎城邦2号苑,星耀路,R-ap住宅,A,,22.0,11.0,22.0,18000.0,2700.0,8100.0,0.95,0.0,0.0,22,,66.0,0.0,66.0,①②⑥,电梯框架
昆明,官渡区,都铎城邦3号苑,星耀路,R-ap住宅,A,,22.0,5.0,10.0,18000.0,2400.0,7200.0,0.95,0.0,0.0,10,,30.0,0.0,30.0,①②⑥,电梯框架
昆明,官渡区,都铎城邦6号苑,星耀路,R-ap住宅,A,,26.0,5.0,10.0,18000.0,2850.0,8550.0,0.95,0.0,0.0,10,,30.0,0.0,30.0,①②⑥,电梯框架
昆明,官渡区,都铎城邦7号苑,星耀路,R-ap住宅,A,,26.0,10.0,26.0,18000.0,2700.0,8100.0,0.95,0.0,0.0,26,,78.0,0.0,78.0,①②⑥,电梯框架
昆明,官渡区,都铎城邦9号苑,星耀路,R-ap住宅,A,,26.0,6.0,16.0,18000.0,2250.0,6750.0,0.95,0.0,0.0,16,,48.0,0.0,48.0,①②⑥,电梯框架
昆明,官渡区,银海.樱花语阳光里,珥季路,R-ap住宅,A,,12.0,21.0,21.0,16000.0,4000.0,12000.0,0.95,0.0,0.0,42,,42.0,0.0,42.0,①②⑥,电梯框架
昆明,官渡区,银海.樱花语幸福里,珥季路,R-ap住宅,A,,8.0,15.0,15.0,16000.0,2900.0,8700.0,0.95,0.0,0.0,30,,30.0,0.0,30.0,①②⑥,电梯框架
昆明,官渡区,银海.樱花语春天里,珥季路,R-ap住宅,A,,12.0,13.0,13.0,16000.0,2500.0,7500.0,0.95,0.0,0.0,26,,26.0,0.0,26.0,①②⑥,电梯框架
昆明,呈贡区,众和康园1期,彩云路,R-ap住宅,A,,18.0,17.0,25.0,10000.0,3300.0,9900.0,0.95,0.0,0.0,25,,100.0,0.0,100.0,①②⑥,电梯框架
昆明,呈贡区,众和康园2期,彩云路,R-ap住宅,A,,18.0,22.0,32.0,10000.0,3150.0,9450.0,0.95,0.0,0.0,32,,128.0,0.0,128.0,①②⑥,电梯框架
昆明,呈贡区,东盟森林E区,呈贡新城小王家营,R-ap住宅,A,,30.0,13.0,13.0,9000.0,4000.0,12000.0,0.95,0.0,0.0,26,,130.0,0.0,130.0,①②⑥,电梯框架
昆明,呈贡区,东盟森林F区,呈贡新城小王家营,R-ap住宅,A,,30.0,12.0,12.0,9000.0,3600.0,10800.0,0.95,0.0,0.0,24,,120.0,0.0,120.0,①②⑥,电梯框架
昆明,呈贡区,华飞名盛世界,呈贡石龙路小新册段,R-ap住宅,A,,30.0,11.0,11.0,8000.0,6080.0,18240.0,0.95,0.0,0.0,22,,88.0,0.0,88.0,①②⑥,电梯框架
昆明,呈贡区,涌鑫哈佛中心,呈贡彩云南路与聚贤街交汇处,R-ap住宅,A,,16.0,6.0,7.0,9000.0,18000.0,54000.0,0.95,0.0,0.0,18,,36.0,0.0,36.0,①②⑥,电梯框架
昆明,呈贡区,涌鑫哈弗17栋,呈贡区雨花街道彩云南路与聚贤街交汇处,R-ap住宅,A,,32.0,2.0,2.0,9000.0,1200.0,3600.0,0.95,0.0,0.0,3,,6.0,0.0,6.0,①②⑥,电梯框架
昆明,西山区,兴苑新居,西山区中锋湾100米（昌源南路北）,R-ap住宅,A,,42.0,3.0,6.0,11000.0,5200.0,15600.0,0.95,0.0,0.0,36,,144.0,0.0,144.0,①②⑥,电梯框架
昆明,西山区,西南海.天玺,红塔西路,R-ap住宅,A,,13.0,18.0,22.0,12000.0,3000.0,9000.0,0.95,0.0,0.0,44,,176.0,0.0,176.0,①②⑥,电梯框架
昆明,西山区,西南海.泰和苑,红塔西路,R-ap住宅,A,,13.0,16.0,24.0,12000.0,3200.0,9600.0,0.95,0.0,0.0,31,,124.0,0.0,124.0,①②⑥,电梯框架
昆明,西山区,西南海.泰佳苑,红塔西路,R-ap住宅,A,,13.0,14.0,24.0,12000.0,3200.0,9600.0,0.95,0.0,0.0,33,,132.0,0.0,132.0,①②⑥,电梯框架
昆明,西山区,西南海.天泰苑 珊瑚郡,红塔西路,R-ap住宅,A,,8.0,15.0,27.0,20000.0,1700.0,5100.0,0.95,0.0,0.0,27,,108.0,0.0,108.0,①②⑥,电梯框架
昆明,安宁市,江东.天然居,安宁区大屯西路2号,R-ap住宅,A,,8.0,4.0,9.0,7600.0,568.0,1704.0,0.95,0.0,0.0,9,,27.0,0.0,27.0,①②⑥,电梯框架
昆明,官渡区,大板桥A2/C2地块,官渡区大板桥镇  啊依村,R-ap住宅,A,,9.0,9.0,18.0,8000.0,9000.0,27000.0,0.95,0.0,0.0,18,,72.0,0.0,72.0,①②⑥,电梯框架
昆明,盘龙区,中南12集,东三环白沙路,R-ap住宅,A,,22.0,9.0,18.0,22000.0,3200.0,9600.0,0.95,0.0,0.0,18,,54.0,0.0,54.0,①②⑥,电梯框架
昆明,盘龙区,中南碧桂园樾府2期（新楼盘）,东三环虹桥汽车市场,R-ap住宅,A,,28.0,4.0,8.0,22000.0,3600.0,10800.0,0.95,0.0,0.0,8,,32.0,0.0,32.0,①②⑥,电梯框架
昆明,官渡区,俊发-生态半岛-园语郡,星耀路,R-ap住宅,A,,7.0,9.0,20.0,25000.0,0.0,0.0,0.95,0.0,0.0,20,,60.0,0.0,60.0,①②⑥,电梯框架
昆明,官渡区,东原启城,文博路,R-ap住宅,A,,22.0,8.0,8.0,8000.0,4000.0,12000.0,0.95,0.0,0.0,16,,64.0,0.0,64.0,①②⑥,电梯框架
昆明,五华区,时代广场,盘江北路,Plaza写字楼,A,,26.0,3.0,3.0,13000.0,3200.0,9600.0,0.95,0.0,0.0,9,,27.0,0.0,27.0,①②⑥,电梯框架
昆明,呈贡区,春融锦苑,呈贡春融街,R-ap住宅,A,,22.0,6.0,10.0,12000.0,2400.0,7200.0,0.95,0.0,0.0,14,,28.0,0.0,28.0,①②⑥,电梯框架
昆明,呈贡区,金茂新城（擎云苑）,呈贡,R-ap住宅,A,,,12.0,31.0,10000.0,0.0,0.0,0.95,0.0,0.0,31,,124.0,0.0,124.0,①②⑥,电梯框架
昆明,官渡区,恒大玖龙湾,昌宏西路,R-ap住宅,A,,26.0,3.0,3.0,15000.0,2400.0,7200.0,0.95,0.0,0.0,6,,18.0,0.0,18.0,①②⑥,电梯框架
昆明,官渡区,银海沁楠湾,昆明市官渡区昌宏西路万通综合市场东侧,R-ap住宅,A,,18.0,8.0,8.0,10000.0,1200.0,3600.0,0.95,0.0,0.0,16,,16.0,0.0,16.0,①②⑥,电梯框架
昆明,官渡区,悦满欣城,昆明市官渡区四甲段与昌宏路交叉口西100米,R-ap住宅,A,,32.0,12.0,12.0,8000.0,16000.0,48000.0,0.95,0.0,0.0,36,,36.0,0.0,36.0,①②⑥,电梯框架
昆明,盘龙区,金江雲苑,昆明市盘龙区金安小区东北角,R-ap住宅,A,,18.0,,30.0,18000.0,6000.0,18000.0,0.95,0.0,0.0,75,,75.0,0.0,75.0,①②⑥,电梯框架
昆明,盘龙区,金江融苑,昆明市盘龙区金安小区东北角,R-ap住宅,A,,18.0,,28.0,18000.0,6000.0,18000.0,0.95,0.0,0.0,25,,25.0,0.0,25.0,①②⑥,电梯框架
昆明,盘龙区,金江曦苑,昆明市盘龙区金安小区东北角,R-ap住宅,A,,18.0,,20.0,18000.0,6000.0,18000.0,0.95,0.0,0.0,27,,27.0,0.0,27.0,①②⑥,电梯框架
昆明,盘龙区,金江瑞园,昆明市盘龙区金安小区东北角,R-ap住宅,A,,18.0,,20.0,18000.0,6000.0,18000.0,0.95,0.0,0.0,20,,20.0,0.0,20.0,①②⑥,电梯框架
昆明,官渡区,金科阳光里,广福路,R-ap住宅,A,,32.0,7.0,7.0,15000.0,3900.0,11700.0,0.95,0.0,0.0,14,,56.0,0.0,56.0,①②⑥,电梯框架
昆明,西山区,宝能滇池九玺,尊阳汽车驾驶培训站西,R-ap住宅,A,,8.0,10.0,10.0,30000.0,220.0,660.0,0.95,0.0,0.0,10,,40.0,0.0,40.0,①②⑥,电梯框架
昆明,五华区,昆明万科城一期启峰上,黄土坡旁,R-ap住宅,A,,33.0,9.0,9.0,18000.0,1782.0,5346.0,0.95,0.0,0.0,18,,72.0,0.0,72.0,①②⑥,电梯框架
昆明,五华区,昆明万科城二期乘峰上,黄土坡旁,R-ap住宅,A,,33.0,11.0,11.0,18000.0,2178.0,6534.0,0.95,0.0,0.0,22,,88.0,0.0,88.0,①②⑥,电梯框架
昆明,五华区,昆明万科城三期阅峰上,黄土坡旁,R-ap住宅,A,,33.0,8.0,8.0,18000.0,1584.0,4752.0,0.95,0.0,0.0,16,,64.0,0.0,64.0,①②⑥,电梯框架
昆明,五华区,昆明万科城四期在峰上,黄土坡旁,R-ap住宅,A,,33.0,6.0,6.0,18000.0,1188.0,3564.0,0.95,0.0,0.0,12,,48.0,0.0,48.0,①②⑥,电梯框架
昆明,五华区,昆明万科城五期凌峰上,黄土坡旁,R-ap住宅,A,,33.0,5.0,5.0,18000.0,990.0,2970.0,0.95,0.0,0.0,11,,44.0,0.0,44.0,①②⑥,电梯框架
昆明,呈贡区,公园壹号,彩云北路（呈贡居然之家旁）,R-ap住宅,A,,33.0,5.0,5.0,12000.0,825.0,2475.0,0.95,0.0,0.0,10,,40.0,0.0,40.0,①②⑥,电梯框架
昆明,官渡区,和美欣城秋园,巫家坝万科翡翠旁,R-ap住宅,A,,33.0,4.0,4.0,12000.0,620.0,1860.0,0.95,0.0,0.0,8,,32.0,0.0,32.0,①②⑥,电梯框架
昆明,官渡区,和美欣城冬园,巫家坝万科翡翠旁,R-ap住宅,A,,33.0,3.0,3.0,12000.0,465.0,1395.0,0.95,0.0,0.0,6,,24.0,0.0,24.0,①②⑥,电梯框架
昆明,呈贡区,古滇雅苑北苑,大渔公园旁古滇路与欣城路,R-ap住宅,A,,33.0,9.0,9.0,8000.0,1342.0,4026.0,0.95,0.0,0.0,22,,88.0,0.0,88.0,①②⑥,电梯框架
昆明,呈贡区,古滇雅苑南苑,大渔公园旁古滇路与欣城路,R-ap住宅,A,,33.0,5.0,5.0,8000.0,1055.0,3165.0,0.95,0.0,0.0,15,,60.0,0.0,60.0,①②⑥,电梯框架
昆明,呈贡区,鹏欣漫都荟,彩云南路,R-ap住宅,A,,33.0,4.0,4.0,18000.0,886.0,2658.0,0.95,0.0,0.0,8,,32.0,0.0,32.0,①②⑥,电梯框架
昆明,呈贡区,光明璟宸,云南大学东门,R-ap住宅,A,,31.0,4.0,8.0,12000.0,992.0,2976.0,0.95,0.0,0.0,16,,64.0,0.0,64.0,①②⑥,电梯框架
昆明,官渡区,招商公园大道（雍华府）,巫家坝,R-ap住宅,A,,31.0,5.0,8.0,22000.0,771.0,2313.0,0.95,0.0,0.0,14,,56.0,0.0,56.0,①②⑥,电梯框架
昆明,官渡区,招商公园大道央景（雍珑府）,巫家坝,R-ap住宅,A,,31.0,3.0,3.0,22000.0,364.0,1092.0,0.95,0.0,0.0,6,,24.0,0.0,24.0,①②⑥,电梯框架
昆明,五华区,融创云澜苑（精装交付）,海屯路（春风十里）,R-ap住宅,A,,33.0,5.0,5.0,17000.0,722.0,2166.0,0.95,0.0,0.0,10,,40.0,0.0,40.0,①②⑥,电梯框架
昆明,官渡区,世茂璀璨倾城（精装交付）,玫瑰湾旁（小街）,R-ap住宅,A,,33.0,4.0,4.0,18000.0,810.0,2430.0,0.95,0.0,0.0,8,,32.0,0.0,32.0,①②⑥,电梯框架
昆明,五华区,融创云秀苑（精装交付）,海屯路（春风十里）,R-ap住宅,A,,33.0,4.0,4.0,17000.0,932.0,2796.0,0.95,0.0,0.0,8,,32.0,0.0,32.0,①②⑥,电梯框架
昆明,西山区,昆悦玖悦府,兴苑路569号,R-ap住宅,A,,33.0,9.0,9.0,17000.0,1678.0,5034.0,0.95,0.0,0.0,18,,72.0,0.0,72.0,①②⑥,电梯框架
昆明,五华区,招商雍和府一期,昌源北路昆十四中旁,R-ap住宅,A,,33.0,10.0,10.0,18000.0,1259.0,3777.0,0.95,0.0,0.0,20,,80.0,0.0,80.0,①②⑥,电梯框架
昆明,五华区,招商雍荣府二期,昌源北路昆十四中旁,R-ap住宅,A,,33.0,9.0,9.0,18000.0,1200.0,3600.0,0.95,0.0,0.0,18,,72.0,0.0,72.0,①②⑥,电梯框架
昆明,盘龙区,北京路九号（璟睿）,金星立交桥旁,R-ap住宅,A,,33.0,4.0,7.0,18000.0,800.0,2400.0,0.95,0.0,0.0,16,,64.0,0.0,64.0,①②⑥,电梯框架
昆明,西山区,金地*云海一号后海,西福路（绿地海泊澜庭隔壁）,R-ap住宅,A,,7.0,8.0,17.0,80000.0,230.0,690.0,0.95,0.0,0.0,17,,68.0,0.0,68.0,①②⑥,电梯框架
昆明,西山区,金地*云海一号听海,西福路（绿地海泊澜庭隔壁）,R-ap住宅,A,,5.0,13.0,23.0,80000.0,170.0,510.0,0.95,0.0,0.0,23,,92.0,0.0,92.0,①②⑥,电梯框架
昆明,西山区,金地*云海一号与海,西福路（绿地海泊澜庭隔壁）,R-ap住宅,A,,5.0,10.0,21.0,80000.0,127.0,381.0,0.95,0.0,0.0,21,,84.0,0.0,84.0,①②⑥,电梯框架
昆明,西山区,金地*云海一号泊海,西福路（绿地海泊澜庭隔壁）,R-ap住宅,A,,5.0,19.0,24.0,80000.0,193.0,579.0,0.95,0.0,0.0,24,,96.0,0.0,96.0,①②⑥,电梯框架
昆明,西山区,海畔湾*晴海苑,云安会都旁,R-ap住宅,A,,33.0,7.0,7.0,15000.0,1828.0,5484.0,0.95,0.0,0.0,21,,84.0,0.0,84.0,①②⑥,电梯框架
昆明,西山区,海畔湾*听海苑,云安会都旁,R-ap住宅,A,,33.0,7.0,7.0,15000.0,1874.0,5622.0,0.95,0.0,0.0,21,,84.0,0.0,84.0,①②⑥,电梯框架
昆明,西山区,海畔湾*鸣凤苑,云安会都旁,R-ap住宅,A,,33.0,8.0,8.0,15000.0,2356.0,7068.0,0.95,0.0,0.0,24,,96.0,0.0,96.0,①②⑥,电梯框架
昆明,西山区,海畔湾*新蕊苑,云安会都旁,R-ap住宅,A,,33.0,7.0,7.0,15000.0,1828.0,5484.0,0.95,0.0,0.0,21,,84.0,0.0,84.0,①②⑥,电梯框架
昆明,西山区,海畔湾*云骏苑,云安会都旁,R-ap住宅,A,,33.0,7.0,7.0,15000.0,1874.0,5622.0,0.95,0.0,0.0,21,,84.0,0.0,84.0,①②⑥,电梯框架
昆明,官渡区,颐和1898二期*博观府,珥季路,R-ap住宅,A,,20.0,32.0,32.0,14000.0,2400.0,7200.0,0.95,0.0,0.0,50,,200.0,0.0,200.0,①②⑥,电梯框架
昆明,西山区,融创文旅城A22地块,昆明西山区乐融街与明善街,R-ap住宅,A,,30.0,7.0,7.0,20000.0,1008.0,3024.0,0.95,0.0,0.0,22,,88.0,0.0,88.0,①②⑥,电梯框架
昆明,西山区,融创文旅城A24地块,昆明西山区乐融街与明善街,R-ap住宅,A,,33.0,8.0,8.0,20000.0,1179.0,3537.0,0.95,0.0,0.0,9,,36.0,0.0,36.0,①②⑥,电梯框架
昆明,西山区,融创文旅城A26地块*漫海苑,昆明西山区乐融街与明善街,R-ap住宅,A,,33.0,7.0,7.0,20000.0,386.0,1158.0,0.95,0.0,0.0,7,,28.0,0.0,28.0,①②⑥,电梯框架
昆明,呈贡区,融创*雨花玖悦,春融东路与联大街,R-ap住宅,A,,33.0,8.0,8.0,12000.0,1100.0,3300.0,0.95,0.0,0.0,16,,64.0,0.0,64.0,①②⑥,电梯框架
昆明,呈贡区,绿地*山澜苑,绿地健康城,R-ap住宅,A,,11.0,30.0,30.0,15000.0,856.0,2568.0,0.95,0.0,0.0,30,,120.0,0.0,120.0,①②⑥,电梯框架
昆明,呈贡区,绿地*山重苑,绿地健康城,R-ap住宅,A,,18.0,9.0,9.0,15000.0,958.0,2874.0,0.95,0.0,0.0,9,,36.0,0.0,36.0,①②⑥,电梯框架
昆明,呈贡区,红星*天悦,云南师大附小呈贡小学旁,R-ap住宅,A,,11.0,12.0,17.0,16000.0,338.0,1014.0,0.95,0.0,0.0,18,,72.0,0.0,72.0,①②⑥,电梯框架
昆明,官渡区,金茂广场,广福路巫家坝片区,R-ap住宅,A,,33.0,2.0,2.0,20000.0,632.0,1896.0,0.95,0.0,0.0,4,,16.0,0.0,16.0,①②⑥,电梯框架
昆明,西山区,金地*中交13号院,广福路岔进巫家坝409号路,R-ap住宅,A,,31.0,4.0,4.0,22000.0,357.0,1071.0,0.95,0.0,0.0,8,,32.0,0.0,32.0,①②⑥,电梯框架
昆明,西山区,金地*中交15号院,广福路岔进巫家坝409号路,R-ap住宅,A,,26.0,8.0,8.0,22000.0,356.0,1068.0,0.95,0.0,0.0,16,,64.0,0.0,64.0,①②⑥,电梯框架
昆明,西山区,金地九樾,前卫西路盛高大城对面,R-ap住宅,A,,31.0,15.0,15.0,20000.0,2852.0,8556.0,0.95,0.0,0.0,33,,132.0,0.0,132.0,①②⑥,电梯框架
昆明,西山区,金地星月,前卫西路春晓花园对面,R-ap住宅,A,,31.0,3.0,3.0,18000.0,588.0,1764.0,0.95,0.0,0.0,6,,24.0,0.0,24.0,①②⑥,电梯框架
昆明,西山区,筑友*双河湾3号地（文翰苑）,前兴路,R-ap住宅,A,,30.0,14.0,14.0,16000.0,1160.0,3480.0,0.95,0.0,0.0,28,,112.0,0.0,112.0,①②⑥,电梯框架
昆明,西山区,筑友*双河湾10号地*金榜苑,前兴路,R-ap住宅,A,,20.0,14.0,37.0,18000.0,889.0,2667.0,0.95,0.0,0.0,39,,156.0,0.0,156.0,①②⑥,电梯框架
昆明,西山区,筑友*双河湾9号地*博雅苑,前兴路,R-ap住宅,A,,20.0,19.0,46.0,18000.0,850.0,2550.0,0.95,0.0,0.0,52,,208.0,0.0,208.0,①②⑥,电梯框架
昆明,西山区,筑友*双河湾8号地*及第苑,前兴路,R-ap住宅,A,,20.0,9.0,16.0,14000.0,806.0,2418.0,0.95,0.0,0.0,25,,100.0,0.0,100.0,①②⑥,电梯框架
昆明,西山区,筑友*双河湾7号地*行知苑,前兴路,R-ap住宅,A,,20.0,8.0,13.0,13000.0,1378.0,4134.0,0.95,0.0,0.0,26,,104.0,0.0,104.0,①②⑥,电梯框架
昆明,西山区,筑友*双河湾6号地*德馨苑,前兴路,R-ap住宅,A,,20.0,8.0,11.0,12000.0,1326.0,3978.0,0.95,0.0,0.0,22,,88.0,0.0,88.0,①②⑥,电梯框架
昆明,官渡区,宏仁裕苑,彩云北路新螺蛳湾对面,R-ap住宅,A,,33.0,15.0,23.0,12000.0,3128.0,9384.0,0.95,0.0,0.0,51,,204.0,0.0,204.0,①②⑥,电梯框架
昆明,官渡区,新亚洲体育城星体花园北区,彩云北路与星耀路,R-ap住宅,A,,19.0,5.0,16.0,11000.0,1041.0,3123.0,0.95,0.0,0.0,23,,92.0,0.0,92.0,①②⑥,电梯框架
昆明,官渡区,新亚洲体育城星体花园南区,彩云北路与星耀路,R-ap住宅,A,,19.0,12.0,33.0,11000.0,1012.0,3036.0,0.95,0.0,0.0,48,,192.0,0.0,192.0,①②⑥,电梯框架
昆明,官渡区,新亚洲体育城星汇园,彩云北路与星耀路,R-ap住宅,A,,19.0,12.0,35.0,12000.0,2168.0,6504.0,0.95,0.0,0.0,56,,224.0,0.0,224.0,①②⑥,电梯框架
昆明,官渡区,新亚洲体育城水木清华,彩云北路与星耀路,R-ap住宅,A,,19.0,7.0,18.0,12000.0,739.0,2217.0,0.95,0.0,0.0,32,,128.0,0.0,128.0,①②⑥,电梯框架
昆明,官渡区,新亚洲体育城万景园,彩云北路与星耀路,R-ap住宅,A,,19.0,11.0,33.0,12000.0,2197.0,6591.0,0.95,0.0,0.0,33,,132.0,0.0,132.0,①②⑥,电梯框架
昆明,官渡区,新亚洲体育城百合园,彩云北路与广福路,R-ap住宅,A,,18.0,1.0,3.0,12000.0,1974.0,5922.0,0.95,0.0,0.0,6,,24.0,0.0,24.0,①②⑥,电梯框架
昆明,官渡区,新亚洲体育城五环锋尚,彩云北路与广福路,R-ap住宅,A,,18.0,12.0,12.0,11000.0,1383.0,4149.0,0.95,0.0,0.0,24,,96.0,0.0,96.0,①②⑥,电梯框架
昆明,官渡区,新亚洲体育城星泽园,彩云北路与广福路,R-ap住宅,A,,33.0,18.0,53.0,16000.0,2307.0,6921.0,0.95,0.0,0.0,69,,276.0,0.0,276.0,①②⑥,电梯框架
昆明,官渡区,新亚洲体育城星云园,彩云北路与星耀路,R-ap住宅,A,,33.0,21.0,40.0,16000.0,2485.0,7455.0,0.95,0.0,0.0,58,,232.0,0.0,232.0,①②⑥,电梯框架
昆明,官渡区,新亚洲体育城星宇园,彩云北路与星耀路,R-ap住宅,A,,33.0,13.0,33.0,14000.0,1639.0,4917.0,0.95,0.0,0.0,66,,264.0,0.0,264.0,①②⑥,电梯框架
昆明,官渡区,星都国际总部基地一区,彩云北路与星耀路,R-ap住宅,A,,33.0,29.0,29.0,15000.0,2385.0,7155.0,0.95,0.0,0.0,33,,132.0,0.0,132.0,①②⑥,电梯框架
昆明,官渡区,星都国际总部二三期,彩云北路与星耀路,R-ap住宅,A,,8.0,1.0,2.0,15000.0,816.0,2448.0,0.95,0.0,0.0,6,,24.0,0.0,24.0,①②⑥,电梯框架
昆明,,,,,,,,2042.0,3608.0,,,,,100.0,100.0,5620,,17324.0,119.0,17205.0,,电梯框架
长沙,芙蓉区,电信小区·荷花苑,荷花路66号（高桥商圈）,R-ap住宅,AAA,2008-09-01 00:00:00,18.0,4.0,8.0,9235.0,240.0,854.0,0.98,0.0,0.0,10,,50.0,0.0,50.0,①②③⑦,电梯框架
长沙,芙蓉区,定王府,解放西路33号,Plaza写字楼,AAA,2002-05-16 00:00:00,18.0,2.0,4.0,11739.0,362.0,7040.0,1.0,0.0,0.0,4,,24.0,0.0,24.0,①⑤⑥⑦,电梯框架
长沙,芙蓉区,东方新城,万家丽中路一段112号,R-ap住宅,AA,2004-09-01 00:00:00,6.0,2.0,4.0,8800.0,46.0,161.0,1.0,0.0,0.0,4,,16.0,0.0,16.0,①②⑦,电梯框架
长沙,芙蓉区,东南雅苑,东花路29号,R-ap住宅,AA,2008-12-31 00:00:00,9.0,2.0,8.0,11180.0,110.0,385.0,1.0,0.0,0.0,8,,32.0,0.0,32.0,①②③⑦,电梯框架
长沙,芙蓉区,芙蓉明珠写字楼,长沙市芙蓉区荷花路562号,Plaza写字楼,AAA,2010-06-09 00:00:00,30.0,1.0,1.0,15000.0,350.0,3520.0,1.0,0.0,0.0,3,,15.0,0.0,15.0,,电梯框架
长沙,芙蓉区,芙蓉上河图,古曲路888号,B-ap商住公寓,AAA,2011-11-01 00:00:00,28.0,1.0,4.0,13580.0,379.0,1320.0,1.0,0.0,0.0,8,,48.0,0.0,48.0,①②③⑥⑦,电梯框架
长沙,芙蓉区,芙蓉万国城MOMA,远大路与双杨路交汇处1389号,R-ap住宅,AAA,2018-07-01 00:00:00,35.0,10.0,16.0,13000.0,400.0,3210.0,0.44,0.0,0.0,32,,157.0,0.0,157.0,①②③⑤⑥⑦,电梯框架
长沙,芙蓉区,富利大厦,五一大道韭菜园路97号,Plaza写字楼,AAA,2012-05-31 00:00:00,19.0,1.0,1.0,11000.0,110.0,3520.0,1.0,0.0,0.0,1,,4.0,0.0,4.0,①②⑦,电梯框架
长沙,芙蓉区,鸿飞大厦,芙蓉区八一路245号,Plaza写字楼,AAA,2004-05-01 00:00:00,19.0,1.0,1.0,12107.0,253.0,3520.0,1.0,0.0,0.0,3,,18.0,0.0,18.0,①②③⑦,电梯框架
长沙,芙蓉区,湖南日报社宿舍小区,芙蓉中路一段442号,R-ap住宅,AA,2002-12-01 00:00:00,22.0,3.0,6.0,11951.0,756.0,2646.0,1.0,0.0,0.0,9,,54.0,0.0,54.0,①②③④⑦,电梯框架
长沙,芙蓉区,湖南摄影城商务楼,解放东路46号,Plaza写字楼,AAA,2006-08-30 00:00:00,6.0,1.0,1.0,20000.0,520.0,3520.0,1.0,0.0,0.0,3,,12.0,0.0,12.0,①②③④⑦,电梯框架
长沙,芙蓉区,湖南省电化教育综合大楼,长沙市芙蓉区文运街与黄泥街交叉口西北50米,B-ap商住公寓,AA,2007-12-01 00:00:00,25.0,1.0,1.0,12200.0,65.0,1320.0,1.0,0.0,0.0,2,,12.0,0.0,12.0,③⑥,电梯框架
长沙,芙蓉区,湖南省粮油食品进出口集团有限公司,芙蓉区竹园路7号,R-ap住宅,AA,2007-11-01 00:00:00,12.0,4.0,10.0,10000.0,213.0,756.0,0.99,0.0,0.0,11,,66.0,0.0,66.0,①②③④⑦,电梯框架
长沙,芙蓉区,辉煌国际城,远大路与浏阳河交汇处,R-ap住宅,AAA,2012-04-01 00:00:00,32.0,9.0,17.0,14241.0,2870.0,10500.0,0.96,0.0,0.0,34,,204.0,0.0,204.0,①②③⑦,电梯框架
长沙,芙蓉区,辉煌国际城二期,远大一路1149号,R-ap住宅,AAA,2018-01-01 00:00:00,32.0,6.0,9.0,11521.0,1000.0,4200.0,0.83,0.0,0.0,17,,68.0,0.0,68.0,,电梯框架
长沙,芙蓉区,汇城尚东,古曲路1189号,B-ap商住公寓,AAA,2015-07-30 00:00:00,24.0,1.0,4.0,10612.0,220.0,1320.0,1.0,0.0,0.0,8,,48.0,0.0,48.0,①②⑥⑦,电梯框架
长沙,芙蓉区,汇一城家园(写字楼),远大二路725号,Plaza写字楼,AA,2019-08-31 00:00:00,32.0,2.0,3.0,10696.0,0.0,7040.0,0.0,0.0,0.0,7,,36.0,0.0,36.0,①②③④⑤⑥⑦,电梯框架
长沙,芙蓉区,汇一城家园(住宅楼),远大二路725号,R-ap住宅,AA,2018-11-30 00:00:00,18.0,13.0,24.0,10696.0,2025.0,7914.0,0.9,0.0,0.0,48,,288.0,0.0,288.0,①②③⑤⑥⑦,电梯框架
长沙,芙蓉区,佳兆业·时代广场住宅楼,晚报大道518号（审计局以东）,R-ap住宅,AAA,2015-12-30 00:00:00,33.0,4.0,7.0,11845.0,750.0,3045.0,0.86,0.0,0.0,14,,56.0,0.0,56.0,①②③⑤,电梯框架
