省（直辖市）,城市,播控形式,城市级别,行政区,商圈,点位名称,场景,位置,尺寸（宽*高）,面积,MR尺寸,时长（S）,轮播频次(次/天),周期,周客流（万）,120刊例价,180刊例价,地址,亮屏时间
四川,成都,单点播控,新一线,成华,建设路商圈,成都印象城,中庭,中庭,9.5*15,142.5,,15.0,180.0,1,42.0,,40000.0,成都市成华区建设北路二段157号,10:00-22:00
四川,成都,单点播控,新一线,成华,杉板桥商圈,成都滨江龙湖天街,户外,户外,17.92*15.36,275.25,,15.0,120.0,1,30.0,80000.0,,成都市成华区新成华大道与杉板桥南四路交叉口,10:00-22:00
四川,成都,单点播控,新一线,成华,万象城商圈,成都万象城,中庭,室内,9.6*4.8,46.08,,15.0,120.0,1,50.0,300000.0,,成都市成华区双庆路8号,10:00-22:00
四川,成都,单点播控,新一线,成华,东郊记忆商圈,成都龙湖滨江天街,中庭,内场大中庭2-3层,6.9*3.8,26.22,,15.0,120.0,4,27.0,400000.0,,成华区大丰天街,10:00-22:00
四川,成都,单点播控,新一线,都江堰市,都江堰商圈,成都都江堰大融城,中庭,室内,7.4*2.6,19.24,,15.0,180.0,4,29.0,,80000.0,成都市都江堰市都江堰大道二段精文·国际广场,10:00-22:00
四川,成都,单点播控,新一线,金牛,金牛商圈,成都金牛万达,中庭,中庭,12*3.2,36.0,,15.0,120.0,1,25.0,30000.0,,成都市金牛区一环路北三段1号,10:00-22:30
四川,成都,单点播控,新一线,金牛,金牛商圈,成都凯德广场,中庭,中庭,12.28*2.88,35.36,,15.0,180.0,1,24.0,,40000.0,成都市金牛区交大路183号,10:00-22:00
四川,成都,单点播控,新一线,金牛,金牛区商圈,成都北城龙湖天街,中庭,南馆中庭,5*3,15.0,,15.0,180.0,1,32.0,,40000.0,四川省成都市金牛区五块石路1号,10:00-22:00
四川,成都,单点播控,新一线,金牛,人民北路商圈,成都龙湖上城天街,中庭,1号主中庭,5.9*3.2,18.9,,15.0,180.0,1,25.0,,60000.0,金牛区一环路北二段与人民北路交汇处(人民北路地铁站出口旁),10:00-22:00
四川,成都,单点播控,新一线,金牛,茶店子商圈,成都龙湖西宸天街,中庭,3 楼中庭,7*3.5,24.5,,15.0,,1,30.0,58800.0,78000.0,金牛区花照壁西顺街399号(茶店子地铁站C口),10:00-22:00
四川,成都,单点播控,新一线,青羊,成都西站商圈,成都青羊万达广场,中庭,室内（中庭）,12.9*3.5,45.15,,15.0,180.0,1,34.0,,30000.0,成都市青羊区日月大道一段978号,10:00-22:00
四川,成都,单点播控,新一线,武侯,火车南站商圈,成都凯德天府,户外,户外,商场未知,,,15.0,120.0,1,38.0,100000.0,,成都市武侯区天仁路388号,10:00-22:00
四川,成都,单点播控,新一线,武侯,外双楠晋阳商圈,龙湖成都金楠天街,户外,户外,12.8*10.24,131.0,,15.0,180.0,1,40.0,,100000.0,四川省成都市武侯区晋阳路313号,9：00-22：00
四川,成都,单点播控,新一线,龙泉,天鹅湖生态区,成都世茂广场,中庭,主中庭,10.8*4.4,47.52,,15.0,180.0,1,79.0,,40000.0,成都市龙泉区金枫路833号,10:00-22:00
四川,成都,单点播控,新一线,新都,钟楼商圈,成都新都苏宁广场,中庭,中庭,7*5.5,38.5,,15.0,180.0,1,16.0,,40000.0,成都市新都区蜀龙大道中段1333号,10:00-22:00
四川,成都,单点播控,新一线,郫都,郫都商圈,成都蜀都万达,中庭,中庭,商场未知,,,15.0,120.0,1,25.0,40000.0,,成都市郫都区望从东路139号,10:00-22:00
四川,成都,单点播控,新一线,郫都,高新西区商圈,成都时代天街,中庭,一楼B馆中庭,5.12*2.84,14.54,,30.0,180.0,1,,,30000.0,成都市郫都区西园街道合作路 89 号（电子科技大学清水河校区西门对面）,10:00-22:00
四川,德阳,单点播控,四线,旌阳,吾悦商圈,德阳吾悦广场,户外,户外,17.8*10.4,185.12,,15.0,120.0,4,26.0,80000.0,,四川省德阳市旌阳区岷山路三段5号,10:00-22:00
四川,广安,单点播控,五线,广安,广安商圈,广安吾悦广场,中庭,中庭,7*2.5,17.5,,15.0,180.0,1,30.0,,30000.0,四川省广安市广安区金安大道与宏志大道交汇处,10:00-22:00
四川,广元,单点播控,四线,利州,利州商圈,广元万达广场,户外,户外,12.87*10,128.7,,15.0,120.0,4,28.0,268000.0,,四川省广元市利州区万缘路与万源大桥交叉口,10:00-22:00
四川,遂宁,单点播控,五线,船山,万达商圈,遂宁万达广场,户外,户外,11.65*8.74,101.821,,15.0,180.0,1,31.0,,300000.0,遂宁市船山区香林南路300号,10:00-22:00
四川,自贡,单点播控,五线,汇川,万达商圈,万达广场（自贡店）（户外）,户外,1号门上方,15*8,120.0,,15.0,120.0,4,14.0,80000.0,,四川省自贡市汇川路1699号,10：00-20：00
四川,攀枝花,单点播控,五线,东区,太谷广场商圈,万达广场（攀枝花店）（户外）,户外,3号门上方,16*9,144.0,,15.0,120.0,4,20.0,200000.0,,四川省攀枝花市三线大道北段123号,10：00-22：00
四川,泸州,单点播控,四线,江阳,万象汇商圈,泸州万象汇（户外）,户外,1号门上方,13.2*6.8,89.76,,30.0,120.0,4,18.0,80000.0,,四川省泸州市康城路一段1号,10：00-22：00
四川,绵阳,单点播控,三线,涪城,凯德商圈,凯德广场(涪城店),室内,中庭,(空白),,,15.0,120.0,4,30.0,100000.0,,四川省绵阳市涪城区临园路东段74号,10：00-22：00
四川,内江,单点播控,五线,东兴区,汉安大道商圈,内江万达广场（室内+户外）,室内+户外,中庭三面屏+1号门上方,(空白),,,15.0,120.0,4,22.0,160000.0,,内江市东兴区汉安大道西段988号,10：00-22：00
四川,乐山,单点播控,四线,三苏路,世豪商圈,乐山世豪广场（户外）,户外,1号门上方,（23.68+8）×13.28(m)（8k裸眼3D）,420.0,,15.0,120.0,4,30.0,300000.0,,四川省乐山市三苏路901号,10：00-22：00
四川,南充,单点播控,三线,高坪区,万达商圈,万达广场（南充店）（户外）,户外,1号门上方,(空白),,,15.0,180.0,4,25.0,,120000.0,四川省南充市高坪区万达广场,10：00-22：00
四川,宜宾,单点播控,四线,叙州区,航天路商圈,宜宾叙州万达广场（户外）,户外,1号门上方,(空白),,,15.0,120.0,1,22.0,50000.0,,宜宾市叙州区航天路南段七号,10：30-22：30
四川,达州,单点播控,四线,通川区,仁和商圈,达州仁和新城（户外）,户外,1号门上方,23.64*10.84,256.26,,15.0,120.0,4,22.0,200000.0,,四川省达州市通川区巴渠东路318号,10：00-22：00
四川,眉山,单点播控,四线,东坡,万达商圈,眉山东坡万达（户外）,户外,1号门上方,12.992*.616,98.0,,15.0,,4,24.0,100000.0,,四川省眉山市东坡区文忠街333号,10：00-22：00
四川,雅安,单点播控,五线,雨城区,万达商圈,雅安万达广场（户外）,户外,1号门上方,7.2*4.05,29.16,,30.0,55.0,4,22.0,160000.0,,四川省雅安市雨城区万达广场,11:00-21:00
四川,巴中,单点播控,五线,经开区,万达商圈,巴中万达广场（经开店）（户外）,户外,1号门上方,(空白),,,30.0,,(空白),20.0,,,四川省巴中市巴州区秦巴大道西段1号,10：00-22：00
四川,资阳,单点播控,五线,雁江区,万达商圈,资阳万达广场（户外）,户外,1号门上方,8*.15,120.0,,15.0,120.0,4,22.0,160000.0,,四川省资阳市雁江区娇子大道120号,10：00-22：00
四川,凉山彝族自治州,单点播控,五线,西昌市,东城商圈,西昌万达广场（户外）,户外,1号门上方,14.72*7.68,113.0,,15.0,,(空白),18.0,,,四川省凉山彝族自治州西昌市乐荟城二期,10：00-22：00
重庆,重庆,数智播控,新一线,江北,观音桥商圈,重庆新世界百货,中庭,中庭连廊,9*6,54.0,,15.0,,1,43.0,37800.0,50000.0,重庆市江北区观音桥步行街6号,9:50-22:10
重庆,重庆,数智播控,新一线,南岸,弹子石商圈,重庆泽科星泽汇广场,中庭,中庭（大）,16*3,48.0,,15.0,,1,25.0,37800.0,50000.0,重庆市南岸区弹子石群慧路21号,9:50-22:10
重庆,重庆,数智播控,新一线,渝中,大坪商圈,重庆大坪英利大融城,中庭,中庭（3号）,6*12,72.0,,15.0,,1,30.0,37800.0,50000.0,重庆市渝中区大坪正街19号,9:50-22:10
重庆,重庆,单点播控,新一线,江北,观音桥商圈,重庆观音桥大融城,户外,户外,29.68*15.58,462.0,,15.0,120.0,4,45.0,1200000.0,,重庆市江北区步行街8号,10:00-22:00
重庆,重庆,单点播控,新一线,江北,观音桥商圈,重庆观音桥星天广场,室内,室内,2.98*3.45,10.281,,15.0,120.0,1,43.0,60000.0,,重庆市江北区观音桥东环路59号附2号,10:00-22:00
重庆,重庆,单点播控,新一线,江北,体育公园商圈,重庆龙湖源著天街,中庭,中庭,4.608*2.592,11.94,,15.0,120.0,1,25.0,25000.0,,重庆市江北区福康路25号,10:00-22:00
重庆,重庆,单点播控,新一线,江北,体育公园商圈,重庆龙湖源著天街（门头屏）,户外,户外门头屏,15.36*9.6,147.456,,15.0,240.0,1,25.0,,50000.0,重庆市江北区福康路25号,10:00-22:00
重庆,重庆,单点播控,新一线,南岸,万达商圈,重庆南坪万达,户外,户外,12.32*8.288,102.0,,15.0,120.0,4,40.0,300000.0,,重庆市南岸区江南大道8号,10:00-22:00
重庆,重庆,单点播控,新一线,南岸,万达商圈,重庆南坪协信星光广场,户外,户外,16*12,192.0,,15.0,120.0,1,30.0,260000.0,,重庆市南岸区江南大道28号,10:00-22:00
重庆,重庆,单点播控,新一线,沙坪坝,三峡广场商圈,重庆拉摩国际新青年购物中心,户外,户外,33.5*13.5,452.0,,15.0,120.0,4,37.0,1200000.0,,重庆市沙坪坝区渝碚路50号融信大厦,10:00-22:00
重庆,重庆,单点播控,新一线,沙坪坝,三峡广场商圈,重庆龙湖金沙天街,中庭,中庭,5.376*3.072,16.52,,15.0,120.0,1,35.0,30000.0,,重庆市沙坪坝区北站东路188号,10:00-22:00
重庆,重庆,单点播控,新一线,沙坪坝,微电园商圈,重庆龙湖高新天街,中庭,室内中庭,5.4*3.2,17.28,,15.0,120.0,1,25.0,30000.0,,重庆市沙坪坝区微电园地铁站,10:00-22:00
重庆,重庆,单点播控,新一线,渝北,大学城商圈,重庆U城龙湖天街,中庭,室内中庭,6*3,18.0,,15.0,120.0,1,35.0,40000.0,,沙坪坝区大学城北路97号,10:00-22:00
重庆,重庆,单点播控,新一线,渝北,嘉州路商圈,重庆新光天地,中庭,六楼中庭,9.4*4.6,43.24,,15.0,120.0,1,40.0,40000.0,,重庆市渝北区龙溪街道红锦大道89号,10:00-22:00
重庆,重庆,单点播控,新一线,渝北,礼嘉商圈,重庆龙湖礼嘉天街,中庭,中庭,13*2.5,32.5,,15.0,120.0,1,31.0,25000.0,,重庆市渝北区礼慈路14-15号,10:00-22:00
重庆,重庆,单点播控,新一线,渝北,中央公园商圈,重庆龙湖公园天街,中庭,中庭,5.76*3.2,18.43,,15.0,120.0,1,30.0,25000.0,,重庆市渝北区秋成大道158号,10:00-22:00
重庆,重庆,单点播控,新一线,渝北,重光商圈,重庆光环购物公园,户外,户外,19.52*9.76,190.5,,15.0,120.0,1,40.0,40000.0,,重庆渝北区湖彩路118号,10:00-22:00
重庆,重庆,单点播控,新一线,渝中,大坪商圈,重庆龙湖时代天街（E馆）,中庭,E馆中庭,6.72*3.68,24.729,,15.0,,1,40.0,58800.0,78000.0,重庆市渝中区长江二路174号,10:00-22:00
重庆,重庆,单点播控,新一线,九龙坡,九龙园商圈,重庆盘龙奥园广场,户外,户外,16.9*8.6,145.34,,15.0,120.0,1,40.0,80000.0,,重庆市九龙坡区盘金路2号,10:00-22:00
重庆,重庆,单点播控,新一线,九龙坡,谢家湾商圈,重庆万象城A,中庭,二期中庭,5.5*4,22.0,,30.0,60.0,4,35.0,300000.0,,重庆市九龙坡区谢家湾正街55号,10:00-22:00
重庆,重庆,单点播控,新一线,九龙坡,谢家湾商圈,重庆万象城B,户外,户外屏,15.36*9.216,141.0,,30.0,60.0,4,50.0,300000.0,,重庆市九龙坡区谢家湾正街55号,10:00-22:00
重庆,重庆,单点播控,新一线,九龙坡,杨家坪商圈,重庆龙湖西城天街A,室内,室内,5.184*2.592,13.5,,15.0,120.0,1,27.0,30000.0,,重庆市九龙坡区杨家坪步行街珠江路48号,10:00-22:00
重庆,重庆,单点播控,新一线,九龙坡,杨家坪商圈,重庆龙湖西城天街B,户外,户外,12.72*6.72,85.5,,15.0,120.0,4,27.0,300000.0,,重庆市九龙坡区杨家坪步行街珠江路48号,10:00-22:00
重庆,重庆,单点播控,新一线,万州,万州商圈,重庆万州万达广场,中庭,室内,13.33*3.33,44.4,,15.0,180.0,1,35.0,,30000.0,重庆市万州区北滨大道二段998号,10:00-22:00
浙江,杭州,数智播控,新一线,滨江,滨江银泰商圈,杭州滨江银泰百货,中庭,中庭,16*3,48.0,,15.0,,1,51.0,45000.0,60000.0,杭州市滨江区滨和路598号,9:50-22:10
浙江,杭州,数智播控,新一线,拱墅,城西商圈,杭州城西银泰城-A屏,中庭,中庭,9*12,108.0,,15.0,,1,70.0,60000.0,80000.0,浙江省杭州市丰潭路380号,9:50-22:10
浙江,杭州,数智播控,新一线,拱墅,城西商圈,"杭州城西银泰城（A+B屏）
（B屏不单独发售会在现场无活动时赠送）",中庭,中庭,9*18,162.0,,15.0,,1,70.0,,,浙江省杭州市丰潭路380号,9:50-22:10
浙江,杭州,数智播控,新一线,拱墅,拱墅万达广场商圈,杭州拱墅万达广场,中庭,中庭,8*6,48.0,,15.0,,1,43.0,45000.0,60000.0,杭州市拱墅区杭行路666号,9:50-22:10
浙江,杭州,数智播控,新一线,拱墅,武林广场商圈,杭州西湖文化广场银泰百货,中庭,中庭观光梯,6*12,72.0,,15.0,,1,48.0,45000.0,60000.0,杭州市下城区西湖文化广场18号,9:50-22:10
浙江,杭州,数智播控,新一线,拱墅,武林广场商圈,杭州中心,中庭,L3中庭连廊,6.4×3.5,22.4,,15.0,120.0,1,45.0,70000.0,,浙江省杭州市拱墅区展览东路150号,10:00-22:00
浙江,杭州,数智播控,新一线,拱墅,新天地商圈,杭州新天地购物中心,中庭,中庭连廊,6*12,72.0,,15.0,,1,38.0,37800.0,50000.0,杭州市下城区长浜路718号,9:50-21:40
浙江,杭州,数智播控,新一线,拱墅,中大银泰城商圈,杭州中大银泰城购物中心,中庭,中庭,16*3,48.0,,15.0,,1,50.0,45000.0,60000.0,杭州市下城区东新路822号,9:50-22:10
浙江,杭州,数智播控,新一线,上城,庆春商圈,杭州天虹购物中心,中庭,中庭观光梯,6*13,78.0,,15.0,,1,56.0,45000.0,60000.0,杭州市江干区新塘路108号,9:50-21:40
浙江,杭州,数智播控,新一线,余杭,老余杭商圈,杭州余杭万达,中庭,中庭,16*3,48.0,,15.0,,1,40.0,37800.0,50000.0,杭州市余杭区文一西路1888号,9:50-22:10
浙江,杭州,数智播控,新一线,钱塘,下沙商圈,杭州下沙银泰百货,中庭,中庭观光梯,6*12,72.0,,15.0,,1,36.0,30000.0,40000.0,杭州市江干区海达南路397号,9:50-21:40
浙江,杭州,数智播控,新一线,萧山,新塘商圈,杭州萧山银泰百货,中庭,中庭（三楼连廊）,16*3,48.0,,15.0,,1,40.0,45000.0,60000.0,杭州市萧山区通恵南路667号,9:50-22:10
浙江,杭州,单点播控,新一线,滨江,滨江商圈,杭州龙湖滨江天街,中庭,大中庭2-3楼跨层,8.8*5.04,44.76,,15.0,180.0,1,55.0,,280000.0,杭州市滨江区江汉路1515号(江汉路地铁站C口步行190米),10:00-22:00
浙江,杭州,单点播控,新一线,滨江,长河商圈,杭州星光大道二期A,户外,户外屏,7.2*18.72,134.784,,15.0,120.0,4,380.0,400000.0,,杭州市滨江区滨盛路光辉路交叉口,10:00-22:00
浙江,杭州,单点播控,新一线,滨江,长河商圈,杭州星光大道二期B,户外,户外屏,7.1*12.3,87.33,,15.0,120.0,4,380.0,600000.0,,杭州市滨江区滨盛路光辉路交叉口,10:00-22:00
浙江,杭州,单点播控,新一线,滨江,滨江,杭州滨江宝龙城,中庭,中庭,9.048*5.378,48.7,,15.0,,1,52.0,58800.0,78000.0,杭州市滨江区滨盛路3867号,10:00-22:00
浙江,杭州,单点播控,新一线,淳安县,千岛湖商圈,杭州千岛湖银泰城,中庭,中庭观光梯,6.2*5.6,34.72,,15.0,120.0,4,25.0,70000.0,,浙江省杭州市淳安县千岛湖镇新安大街125号,（9:30-21:30）
浙江,杭州,单点播控,新一线,拱墅,北大桥商圈,杭州中粮大悦城,中庭,大中庭双面吊装屏,（7.8*4.5）*2,70.2,,15.0,120.0,1,40.0,50000.0,,杭州市拱墅区莫干山路813号(北大桥地铁站出入口旁),10:00-22:00
浙江,杭州,单点播控,新一线,拱墅,武林广场商圈,杭州大厦（杭州之窗）,户外,浙江文化大厦东立面（杭州之窗）,40*32,1208.0,,15.0,,1,860.0,800000.0,1000000.0,杭州市拱墅区环城北路47号武林广场1号,7:00-22:30
浙江,杭州,单点播控,新一线,拱墅,武林广场商圈,杭州大厦购物城D座（户外）,户外,D座户外屏,12.88*18.88+6.72*18.88,368.0,,15.0,120.0,1,350.0,1200000.0,,杭州市拱墅区环城北路47号武林广场杭州大厦购物城D座,8:00-20:30
浙江,杭州,单点播控,新一线,拱墅,武林商圈,杭州武林银泰总店,中庭,A馆扶梯两侧（48块组合）,（2.4*1.58=6.32）*48,303.36,,15.0,180.0,1,80.0,,160000.0,杭州市拱墅区延安路530-546号,"10:00-22:00（周日至周四）
10:00-22:30（周五、周六）"
浙江,杭州,单点播控,新一线,拱墅,西湖商圈,杭州嘉里中心（户外）,户外,户外,23.2*13.2,306.0,,15.0,120.0,1,380.0,450000.0,,杭州市拱墅区延安路385号(凤起路地铁站C4口旁),10:00-22:00
浙江,杭州,单点播控,新一线,拱墅,大关商圈,杭州远洋乐堤港,户外,户外,14.334*9.216,132.1,,15.0,180.0,1,40.0,,50000.0,杭州市拱墅区大关路58号,10:00-22:00
浙江,杭州,单点播控,新一线,上城,丁桥商圈,杭州龙湖丁桥天街,中庭,中庭,5.4*3,16.2,,15.0,180.0,1,45.0,,70000.0,杭州市上城区丁桥大农港路与丁城路交叉口,10:00-22:00
浙江,杭州,单点播控,新一线,上城,湖滨/解百商厦商圈,杭州解百购物中心,户外,户外屏,12*13,156.0,,15.0,120.0,1,380.0,1238400.0,,杭州市上城区解放路251号,10:00-22:00
浙江,杭州,单点播控,新一线,上城,湖滨/解百商厦商圈,杭州湖滨银泰in 77,出入口,C1区商场入口（曲面屏）,19.2*2.4,46.8,,15.0,180.0,1,150.0,,60000.0,杭州市上城区延安路258号,10:00-22:00
浙江,杭州,单点播控,新一线,上城,湖滨/解百商厦商圈,杭州湖滨银泰in 77（户外）,户外,户外,17.52*9.36,163.9,,15.0,120.0,1,600.0,800000.0,,杭州市上城区延安路258号,8:00-23:00
浙江,杭州,单点播控,新一线,上城,钱江新城商圈,杭州来福士,中庭,大中厅二楼环廊（兰厅）,4.48*2.56,11.46,,15.0,240.0,1,48.0,,140000.0,杭州市上城区新业路与富春路路口来福士外立面,08:30-22:00
浙江,杭州,单点播控,新一线,上城,钱江新城商圈,杭州万象城,室内,大中庭2楼环廊,6*4,24.0,,15.0,120.0,1,42.0,60000.0,,杭州市上城区富春路701号,10:00-22:00
浙江,杭州,单点播控,新一线,上城,钱江新城商圈,杭州万象城（户外）,户外,户外屏主入口上方,14*7.875,110.25,,15.0,120.0,1,800.0,500000.0,,杭州市上城区富春路701号,10:00-22:00
